ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2024-08-04 18:00:00+00:00,23455,2728.18,-0.027265514736630303,-0.047057179782737824,-0.09825092352445786,flat_30d,-0.051439703724042274,flat_30d,-1.09,stop,4.0,True,-1.05
2024-08-05 19:00:00+00:00,23480,2403.94,-0.02172524351355598,-0.0183873220170111,-0.21102593377915513,bear_30d,-0.09825092352445786,flat_30d,1.4099999999999908,target,4.0,True,1.4499999999999909
2024-08-07 16:00:00+00:00,23525,2389.95,-0.020160783858174436,-0.03169541929680986,-0.22405890949822882,bear_30d,-0.1605226875614284,bear_30d,-1.09,stop,4.0,True,-1.05
2024-08-09 13:00:00+00:00,23570,2614.67,-0.020873642870498976,-0.016057410794252935,-0.16172978135728844,bear_30d,-0.12511011203695843,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-08-11 20:00:00+00:00,23625,2555.99,-0.020183321151632905,-0.02610773058589999,-0.1846618835454672,bear_30d,-0.15798918744452506,bear_30d,1.4100000000000044,target,4.0,True,1.4500000000000044
2024-08-13 03:00:00+00:00,23656,2655.04,-0.045919613107920254,-0.024294875328445764,-0.16726991330513374,bear_30d,-0.14267755930195558,bear_30d,1.4100000000000004,target,4.0,True,1.4500000000000004
2024-08-15 17:00:00+00:00,23718,2612.68,-0.030324541107574654,-0.01828402233461346,-0.25388996842713696,bear_30d,-0.2360395448096001,bear_30d,-1.09,stop,4.0,True,-1.05
2024-08-19 09:00:00+00:00,23806,2578.54,-0.025492696078482036,-0.017504419923184855,-0.2505325608712099,bear_30d,-0.2545585892215705,bear_30d,1.4100000000000044,target,4.0,True,1.4500000000000044
2024-08-22 02:00:00+00:00,23871,2601.99,-0.023663585358364214,-0.010488406849789245,-0.24677033389734593,bear_30d,-0.23521849404318684,bear_30d,1.4100000000000046,target,4.0,True,1.4500000000000046
2024-08-23 14:00:00+00:00,23907,2648.58,-0.020803327686792494,-0.005945008669804408,-0.1717512836508469,bear_30d,-0.24677033389734593,bear_30d,1.4100000000000084,target,4.0,True,1.4500000000000084
