ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2022-02-27 16:00:00+00:00,13038,39071.5,-0.03671951978572885,-0.01666595358599876,-0.0006422396309867517,flat_30d,0.05300961460774034,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-03-01 16:00:00+00:00,13086,43380.1,-0.040951773047612994,-0.027561332089953705,0.17227589852762115,bull_30d,0.13119236403869872,bull_30d,1.41,target,4.0,True,1.45
2022-03-04 23:00:00+00:00,13165,39127.7,-0.022038071109456214,-0.016531189833456583,0.06060035189172286,flat_30d,0.09743899447034177,flat_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2022-03-07 17:00:00+00:00,13231,38585.8,-1.0,-0.010554549790498857,-0.08243904667321977,flat_30d,-0.07578580024067394,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-03-08 21:00:00+00:00,13259,38485.8,-0.033699527364163706,-0.014374947179175757,-0.08619767783604626,flat_30d,-0.08243904667321977,flat_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2022-03-10 13:00:00+00:00,13299,38837.8,-0.02419338551092065,-0.007556185876550714,-0.10482065950850916,bear_30d,-0.043177970152400214,flat_30d,1.4099999999999955,target,4.0,True,1.4499999999999955
2022-03-11 16:00:00+00:00,13326,38708.6,-0.02787576070261988,-0.029764814104636828,-0.12726159473088106,bear_30d,-0.10482065950850916,bear_30d,0.15413179500162782,tif,4.0,True,0.19413179500162783
2022-03-13 22:00:00+00:00,13380,37704.0,-0.027008592184780467,-0.032310223314999664,-0.1091039984893547,bear_30d,-0.10762712585708867,bear_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2022-03-15 03:00:00+00:00,13409,38746.5,-0.021678865016378945,-0.022880530995768478,-0.06589095012431867,flat_30d,-0.06033359818407025,flat_30d,1.4100000000000048,target,4.0,True,1.4500000000000048
2022-03-16 05:00:00+00:00,13435,39298.6,-0.04055419501514623,-0.005141550869962486,-0.033376492117368595,flat_30d,-0.06589095012431867,flat_30d,1.4099999999999955,target,4.0,True,1.4499999999999955
2022-03-22 09:00:00+00:00,13583,42448.0,-0.020546235294547244,-0.009381563593932274,0.10377631417766331,bull_30d,0.02320448610077741,flat_30d,0.5650367508480953,tif,4.0,True,0.6050367508480954
