t,direction,entry,atr,risk,dist_R,ret_30d,z_R1,z_R2,anchor,anchor_eod,okx_newest_R1,okx_newest_R2,atr_drop,in_off,in_on_R1,in_on_R2
2021-11-17T03:15:00+00:00,short,59543.57,501.1524359195093,2505.7621795975465,1.8519155719499723,-0.04020686057817535,-0.2883638196960151,-0.4604060121821579,True,True,2021-11-17T02:00:00+00:00,2021-11-17T01:00:00+00:00,False,False,False,False
2021-11-17T10:00:00+00:00,short,59105.1,392.9097241195786,1964.548620597893,2.138908630686452,-0.047274634610573685,1.4933696200847275,0.5879598264236496,False,False,2021-11-17T09:00:00+00:00,2021-11-17T08:00:00+00:00,False,True,False,False
2021-11-18T17:15:00+00:00,short,57749.99,622.8664002049934,3114.332001024967,0.9141221934793888,-0.10209961021010094,-0.13973694180704097,-0.5138596577839774,True,True,2021-11-18T16:00:00+00:00,2021-11-18T15:00:00+00:00,False,False,False,False
2021-11-19T08:00:00+00:00,short,56401.77,303.10513510862467,1515.5256755431233,0.988871402302648,-0.1462587021359817,0.48837950181117384,0.4136773058619442,True,True,2021-11-19T07:00:00+00:00,2021-11-19T06:00:00+00:00,False,False,False,False
2021-11-19T14:30:00+00:00,short,57838.41,335.14900001196673,1675.7450000598337,0.309378813591263,-0.12451259561905204,0.7018117010122208,0.5685290233092539,True,True,2021-11-19T13:00:00+00:00,2021-11-19T12:00:00+00:00,False,False,False,False
2021-12-04T16:15:00+00:00,short,48249.72,463.3492635233039,2316.7463176165193,inf,-0.2145814891491158,2.8681130781954027,2.334562418746651,True,True,2021-12-04T15:00:00+00:00,2021-12-04T14:00:00+00:00,False,True,False,False
2021-12-04T22:30:00+00:00,short,49058.53,345.1451784161721,1725.7258920808604,0.542693369959659,-0.2014155195691617,1.1016136635532714,1.5169976555833966,True,True,2021-12-04T21:00:00+00:00,2021-12-04T20:00:00+00:00,False,False,False,False
2022-01-05T03:00:00+00:00,short,46433.83,186.329256553391,931.646282766955,inf,-0.0791455064103479,-1.6219953078446117,-1.6904107854604904,True,True,2022-01-05T02:00:00+00:00,2022-01-05T01:00:00+00:00,False,True,True,True
2022-01-06T04:45:00+00:00,short,43007.21,330.3786400527259,1651.8932002636298,inf,-0.14967198658684144,2.3860332241182207,0.08942509967484527,True,True,2022-01-06T03:00:00+00:00,2022-01-06T02:00:00+00:00,False,True,False,False
2022-01-06T17:15:00+00:00,short,43032.99,220.77740771281546,1103.8870385640773,inf,-0.14916227074650235,-0.2108787936136393,-1.6081336734956861,True,True,2022-01-06T16:00:00+00:00,2022-01-06T15:00:00+00:00,False,True,True,True
2022-01-26T09:45:00+00:00,long,37620.01,215.16886334248207,1075.8443167124103,2.946513683027044,-0.2581009361099257,0.6986560551700346,0.47900866597300756,True,True,2022-01-26T08:00:00+00:00,2022-01-26T07:00:00+00:00,False,True,True,True
2022-01-27T10:45:00+00:00,long,36301.17,189.96374472993935,949.8187236496967,0.6063472804442247,-0.23611912201562102,0.2457403854670194,0.09362172748908286,True,True,2022-01-27T09:00:00+00:00,2022-01-27T08:00:00+00:00,False,False,False,False
2022-02-01T01:45:00+00:00,long,38223.22,158.31131907475913,791.5565953737956,3.2426992776023704,-0.19155626057529607,-0.26700545358514843,0.11352575152371308,True,True,2022-02-01T00:00:00+00:00,2022-01-31T23:00:00+00:00,False,True,False,True
2022-02-01T09:15:00+00:00,long,38461.42,186.3669882607407,931.8349413037035,2.4989189574090798,-0.18651818950930632,-1.3456141757519564,-1.1281204910815925,True,True,2022-02-01T08:00:00+00:00,2022-02-01T07:00:00+00:00,False,True,False,False
2022-02-05T09:45:00+00:00,long,41535.96,152.67682924714865,763.3841462357432,1.3479976039248522,-0.035841449433275496,-0.6521128810522648,-0.7554246725169824,True,True,2022-02-05T08:00:00+00:00,2022-02-05T07:00:00+00:00,False,False,False,False
