position_id,symbol,side_sign,outcome,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
AVAXUSDT-2026-07-08-short,AVAXUSDT,-1,loss,0.06323987538940737,3.5691588785046746,0.024518010291595237,0.4452959501557641,2.3827252419955323
SOLUSDT-2026-07-09-long,SOLUSDT,1,breakeven,3.4626444159178273,2.123491655969195,0.0756299292214364,1.9203594351733129,1.1169024571854058
BTCUSDT-2026-07-09-long,BTCUSDT,1,win,0.8677176462401478,1.7639360492425247,0.0031336016038534787,0.034360642670631034,2.4571854058078926
GENIUSUSDT-2026-07-10-long,GENIUSUSDT,1,win,6.78740381875179,1.9951553149045256,0.03767447595561087,0.8707324023938562,1.1169024571854058
BTCUSDT-2026-07-13-long,BTCUSDT,1,win,0.07090197752622555,2.8006974069460293,0.06241959817114541,0.689400306489489,4.988830975428146
EIGENUSDT-2026-07-14-long,EIGENUSDT,1,unknown,2.7302904564315478,5.857261410788389,0.04077707006369474,1.0625726141078962,0.8935219657483247
TRIAUSDT-2026-07-14-long,TRIAUSDT,1,win,2.87498527159184,79.84918110050667,0.17296399706098461,55.47401908801699,0.07446016381236038
BTCUSDT-2026-07-15-short,BTCUSDT,-1,win,1.6588025064720389,0.5515587234594266,0.21381366632366508,2.367438527600116,0.07446016381236038
BTCUSDT-2026-07-17-long-scalp,BTCUSDT,1,win,0.09244532488113902,2.419478605388271,0.04150707388797572,0.28408335974643517,3.9463886820551006
BTCUSDT-2026-07-17-long-swing,BTCUSDT,1,win,0.32102769085788346,2.6427368617449307,0.042987473082177874,0.2935423837886834,2.9784065524944157
ZECUSDT-2026-07-18-long,ZECUSDT,1,win,0.9464705882353035,3.5052941176470607,0.08198308668076099,2.281058823529408,0.7446016381236039
BTCUSDT-2026-07-21-short,BTCUSDT,-1,win,2.177549264640284,0.2279380746533103,0.21673609693600335,1.509111142359033,0.07446016381236038
ZECUSDT-2026-07-21-short,ZECUSDT,-1,win,0.010180787216022011,3.557218601568537,0.05239953760566419,1.3352148459074302,1.2658227848101267
ENAUSDT-2026-07-22-short,ENAUSDT,-1,loss,5.2716147308781816,11.997507082152985,0.20183610755441672,3.5724419263455993,0.14892032762472077
NEARUSDT-2026-07-23-long,NEARUSDT,1,loss,1.4339925173703854,0.763762693746655,0.1283968871595326,1.76365579903794,1.4892032762472078
XRPUSDT-2026-07-23-long,XRPUSDT,1,win,0.43319179691027937,1.8434366248080232,0.013004484304932307,0.1309964766464858,5.361131794489948
BTCUSDT-2026-07-23-long,BTCUSDT,1,win,0.10369267099341722,3.056091556632532,0.03487344913151404,0.27548143632168637,4.616530156366344
INJUSDT-2026-07-24-long,INJUSDT,1,loss,4.3533582089552425,1.516791044776114,0.07097940503432487,1.1573880597014923,1.4892032762472078
BTCUSDT-2026-07-24-long,BTCUSDT,1,win,0.3622547476573979,3.536777190776207,0.02435474101717318,0.19328667988840728,5.956813104988831
BNBUSDT-2026-07-25-long,BNBUSDT,1,win,0.4945531072047602,0.4811127223853173,0.06323980424143648,0.3427828670463033,5.063291139240507
EDUUSDT-2026-07-25-long,EDUUSDT,1,win,4.377185185185187,1.8314074074074174,0.19910242085661134,3.167940740740749,0.0
BTCUSDT-2026-07-27-short,BTCUSDT,-1,win,0.5943894880338814,2.321003537621931,0.04773533147066303,0.37463860899540535,3.7230081906180192
ZECUSDT-2026-07-27-short,ZECUSDT,-1,win,2.7808216448836545,3.6763826904686088,0.03541684665226814,0.8167636276697551,0.5956813104988831
BTCUSDT-2026-07-28-long,BTCUSDT,1,win,1.2908513645478812,0.7026974412056569,0.019580073625972586,0.14395121403056466,0.6701414743112435
SOLUSDT-2026-07-28-long,SOLUSDT,1,unknown,3.7943708156852085,0.10862139636561813,0.15119806763285043,1.282880174887283,1.340282948622487
BTCUSDT-2026-07-29-long,BTCUSDT,1,not_taken,0.030969451371563813,2.2349594763092226,0.007503507580901342,0.05168017456359584,5.956813104988831
BTCUSDT-2026-07-29-long-2,BTCUSDT,1,win,0.23642703232124637,1.7025661116552355,0.08185879158180497,0.5668701273261457,3.201787043931496
BTCUSDT-2026-07-30-short,BTCUSDT,-1,win,0.3710923076922952,2.6202307692307825,0.05341525231952951,0.36314153846154046,3.3507073715562177
BTCUSDT-2026-07-31-long,BTCUSDT,1,loss,0.00880113805125085,1.528568525379477,0.050725956098665474,0.35041660804452635,10.349962769918093
