fid,n_false_tops,PR_top,PR_false,PR_diff,OR_top,OR_false,OR_diff,premium_bp_top,premium_bp_false,premium_bp_diff,top_position_lsr_chg_pct_top,top_position_lsr_chg_pct_false,top_position_lsr_chg_pct_diff,account_lsr_chg_pct_top,account_lsr_chg_pct_false,account_lsr_chg_pct_diff,taker_buy_share_60_top,taker_buy_share_60_false,taker_buy_share_60_diff,volume_ratio_60_top,volume_ratio_60_false,volume_ratio_60_diff,book_z_top,book_z_false,book_z_diff,stall_min_top,stall_min_false,stall_min_diff,hours_since_entry_top,hours_since_entry_false,hours_since_entry_diff
BTC:1734321600,1,3.766734279918865,2.9893509127788938,0.7773833671399712,0.28304263570290217,0.4659658389618485,-0.18292320325894634,-4.1052,1.5294,-5.6346,-10.218037048891283,-6.999197030698134,-3.2188400181931485,-15.279670421710511,-13.841091491312918,-1.4385789303975933,0.518561818117481,0.5432240091870931,-0.024662191069612094,1.6372463109324948,2.5438424740489882,-0.9065961631164934,-1.5653824762924948,-0.9432519584120419,-0.6221305178804529,0.0,0.0,0.0,13.383333333333333,11.616666666666667,1.7666666666666657
BTC:1745856000,4,2.524638223552899,1.8322417664670674,0.6923964570858314,2.213060051224187,1.5547286228453654,0.6583314283788217,-4.6972000000000005,-6.241975,1.5447749999999996,-1.7721218157777496,-0.6761257030322321,-1.0959961127455176,-21.47421723579773,-17.820737758286796,-3.6534794775109347,0.5626959691439188,0.562520235585966,0.00017573355795286183,3.9191094660092425,2.361483689712674,1.5576257762965686,0.0,0.0,0.0,0.0,0.0,0.0,93.95,67.91666666666667,26.03333333333333
BTC:1746406800,1,2.0747776183644207,2.0377618364418955,0.03701578192252519,0.8222494666788968,0.7234483735946192,0.09880109308427754,-6.050400000000001,-2.2195,-3.8309000000000006,-2.6314469343311275,-2.214782726730835,-0.41666420760029244,-18.821787690177295,-15.020744745555225,-3.80104294462207,0.5595710241275482,0.5998909619485808,-0.0403199378210326,2.461492112150492,3.318647082891925,-0.857154970741433,0.0,0.0,0.0,0.0,0.0,0.0,47.13333333333333,46.36666666666667,0.7666666666666657
BTC:1746590400,7,8.851643192488252,4.78623407109322,4.0654091213950325,0.363195221545284,1.4612339106646322,-1.098038689119348,-6.4466,-2.7301571428571427,-3.7164428571428574,24.842324285826134,2.8332140979385096,22.009110187887625,-1.4189300803875482,-17.45117761941018,16.032247539022634,0.5531864164522503,0.5545380550018973,-0.0013516385496470384,2.197012466421347,3.1872453274979486,-0.9902328610766018,0.0,0.0,0.0,0.0,0.0,0.0,50.81666666666667,30.542857142857144,20.273809523809526
BTC:1747746000,5,6.052925121632871,4.065836003322667,1.9870891183102044,2.0531453345843054,1.0025336702884287,1.0506116642958767,-8.8798,-2.9763600000000006,-5.903439999999999,-0.49854104678584976,-1.137029173835056,0.6384881270492062,-25.801721180942184,-18.59183511726473,-7.209886063677455,0.5286157546859317,0.561575649118977,-0.032959894433045256,3.051326558160409,2.9869647104613977,0.06436184769901132,-2.0525840429062367,-2.1436809536356254,0.09109691072938864,0.0,0.0,0.0,26.783333333333335,13.833333333333332,12.950000000000003
BTC:1747857600,3,4.053384700055036,3.14184553292974,0.9115391671252957,1.7163857407523821,1.471898593154659,0.24448714759772305,-2.5524999999999998,-2.1893999999999996,-0.3631000000000002,-0.3100541786083877,3.4457030891158964,-3.755757267724284,-19.97253159472502,-15.674066539333786,-4.298465055391233,0.531478977617311,0.5831531617021589,-0.05167418408484792,1.0314324024346209,2.190362693874226,-1.1589302914396051,-0.9007751849414395,-1.1774426339989914,0.2766674490575519,0.0,0.0,0.0,20.566666666666666,4.983333333333333,15.583333333333332
BTC:1749157200,20,5.099135917795416,2.6135888603456294,2.4855470574497867,1.6485935889479042,0.9368358589048601,0.7117577300430441,1.6364999999999998,-4.725015,6.361515,-1.9210539360126067,-8.054901909487961,6.133847973475355,-58.986357359147455,-43.098988473643814,-15.88736888550364,0.650295968805434,0.562171791294988,0.0881241775104461,3.505897633297805,1.431734468494406,2.074163164803399,-0.03326902788747821,-1.48798256312467,1.4547135352371918,0.0,0.0,0.0,95.5,51.074999999999996,44.425000000000004
BTC:1753452000,10,3.554761372943182,2.5266994266994205,1.0280619462437617,-1.3693121604386607,-1.2980565691317494,-0.07125559130691128,2.1867,-1.36007,3.54677,6.005616763879895,-0.07532377188443799,6.080940535764333,-37.64001318695289,-26.55410031167029,-11.085912875282602,0.5290425347877894,0.5965934726275662,-0.06755093783977684,0.789293914883118,0.9568279206937232,-0.1675340058106053,-1.1907495658519731,-0.44401697941459534,-0.7467325864373777,0.0,0.0,0.0,59.583333333333336,30.445,29.138333333333335
BTC:1776798000,4,5.360778996672082,4.1065265623074625,1.254252434364619,5.150149979542574,2.3325858028004456,2.8175641767421284,-6.4103,-5.4906250000000005,-0.9196749999999998,11.043449597128973,4.871598026167417,6.171851570961556,-38.8555514717953,-26.268510661016194,-12.587040810779108,0.5971487419171239,0.5852532005890625,0.011895541328061365,2.0451261062102897,2.4852301868790962,-0.4401040806688066,-2.3061315996867977,-1.4346355397223152,-0.8714960599644825,0.0,0.0,0.0,20.083333333333332,12.7875,7.2958333333333325
BTC:1776938400,1,2.5127471707498885,1.2444969531152896,1.2682502176345989,-0.3137863677895299,-0.4708920582721167,0.15710569048258682,-1.7201,-8.3661,6.645999999999999,-1.7902810228530686,-1.6266331766892517,-0.1636478461638169,12.087703199223121,16.387982197666528,-4.300278998443407,0.5174748205218759,0.5513956471514591,-0.03392082662958318,2.0494570762258335,1.3349690097817677,0.7144880664440658,-2.6541406782337758,0.7038108576951071,-3.357951535928883,0.0,0.0,0.0,86.01666666666667,82.91666666666667,3.0999999999999943
BTC:1777485600,9,4.681274528125591,3.0353827944932443,1.645891733632347,4.717920436597404,2.227053211921051,2.490867224676353,-5.5337,-3.026166666666667,-2.5075333333333325,-5.41054883060601,-6.916877859141367,1.5063290285353572,-47.48313059038123,-35.00316927285496,-12.479961317526268,0.5545191638333146,0.6030971014899196,-0.04857793765660501,1.847087694963408,2.389799131517253,-0.542711436553845,-2.172466953027224,-2.0465490742301737,-0.12591787879705008,0.0,0.0,0.0,105.31666666666666,70.19259259259259,35.12407407407407
BTC:1777888800,9,4.199698892354046,2.4594161857308574,1.740282706623189,1.3704284681680048,1.4219812176703475,-0.051552749502342676,-1.2227000000000001,-5.250322222222222,4.027622222222222,-4.3284843994066735,3.269701725045519,-7.598186124452193,-12.22239704394843,-12.416920948691484,0.19452390474305403,0.6315294677397928,0.6118616862633798,0.019667781476413015,2.5687457780766456,2.234567620376019,0.3341781577006264,-0.4344050329846224,-1.9256310177903875,1.491225984805765,0.0,0.0,0.0,48.36666666666667,22.37777777777778,25.988888888888887
